,pct_veg,gridcell,pft,biome
16,0.0,27,c3_irrigated,3.0
0,36.86053416508731,28,not_vegetated,3.0
1,0.0,28,needleleaf_evergreen_temperate_tree,3.0
2,0.0,28,needleleaf_evergreen_boreal_tree,3.0
3,0.0,28,needleleaf_deciduous_boreal_tree,3.0
4,9.020330227811827e-09,28,broadleaf_evergreen_tropical_tree,3.0
5,0.6836260120827378,28,broadleaf_evergreen_temperate_tree,3.0
6,0.0,28,broadleaf_deciduous_tropical_tree,3.0
7,0.00031505552272521425,28,broadleaf_deciduous_temperate_tree,3.0
8,0.0,28,broadleaf_deciduous_boreal_tree,3.0
9,0.0,28,broadleaf_evergreen_shrub,3.0
10,41.213293143878566,28,broadleaf_deciduous_temperate_shrub,3.0
11,0.0,28,broadleaf_deciduous_boreal_shrub,3.0
12,0.0,28,c3_arctic_grass,3.0
13,1.6576622475414099e-09,28,c3_non-arctic_grass,3.0
14,21.24223161275064,28,c4_grass,3.0
15,0.0,28,c3_crop,3.0
16,0.0,28,c3_irrigated,3.0
0,73.69778261552817,29,not_vegetated,6.0
1,0.0,29,needleleaf_evergreen_temperate_tree,6.0
2,0.0,29,needleleaf_evergreen_boreal_tree,6.0
3,0.0,29,needleleaf_deciduous_boreal_tree,6.0
4,0.0,29,broadleaf_evergreen_tropical_tree,6.0
5,0.08012880005761171,29,broadleaf_evergreen_temperate_tree,6.0
6,0.0,29,broadleaf_deciduous_tropical_tree,6.0
7,0.004701957886859814,29,broadleaf_deciduous_temperate_tree,6.0
8,0.18747020561528863,29,broadleaf_deciduous_boreal_tree,6.0
9,0.0,29,broadleaf_evergreen_shrub,6.0
10,1.3105108614823542,29,broadleaf_deciduous_temperate_shrub,6.0
11,2.3733954686790795,29,broadleaf_deciduous_boreal_shrub,6.0
12,20.239652514884845,29,c3_arctic_grass,6.0
13,2.1038907185519555,29,c3_non-arctic_grass,6.0
14,0.0,29,c4_grass,6.0
15,0.0024668573138790302,29,c3_crop,6.0
16,0.0,29,c3_irrigated,6.0
0,1.042585218158365e-08,30,not_vegetated,2.0
1,0.0,30,needleleaf_evergreen_temperate_tree,2.0
2,0.0,30,needleleaf_evergreen_boreal_tree,2.0
3,0.0,30,needleleaf_deciduous_boreal_tree,2.0
4,12.234183661203375,30,broadleaf_evergreen_tropical_tree,2.0
5,0.2737419975676758,30,broadleaf_evergreen_temperate_tree,2.0
6,72.07524099494154,30,broadleaf_deciduous_tropical_tree,2.0
7,1.8925113064081245,30,broadleaf_deciduous_temperate_tree,2.0
8,0.0,30,broadleaf_deciduous_boreal_tree,2.0
9,0.0,30,broadleaf_evergreen_shrub,2.0
10,0.0014008863214733935,30,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,30,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,30,c3_arctic_grass,2.0
13,0.1679549469031283,30,c3_non-arctic_grass,2.0
14,12.408045634425129,30,c4_grass,2.0
15,0.9469205570551074,30,c3_crop,2.0
16,4.7485897436416735e-09,30,c3_irrigated,2.0
0,60.87545660073653,31,not_vegetated,3.0
1,0.0,31,needleleaf_evergreen_temperate_tree,3.0
2,0.0,31,needleleaf_evergreen_boreal_tree,3.0
3,0.0,31,needleleaf_deciduous_boreal_tree,3.0
4,0.06820682199848141,31,broadleaf_evergreen_tropical_tree,3.0
5,0.0,31,broadleaf_evergreen_temperate_tree,3.0
6,1.5537488208920005e-11,31,broadleaf_deciduous_tropical_tree,3.0
7,0.0,31,broadleaf_deciduous_temperate_tree,3.0
8,0.0,31,broadleaf_deciduous_boreal_tree,3.0
9,0.0,31,broadleaf_evergreen_shrub,3.0
10,18.96004201621014,31,broadleaf_deciduous_temperate_shrub,3.0
11,0.0,31,broadleaf_deciduous_boreal_shrub,3.0
12,0.0,31,c3_arctic_grass,3.0
13,0.37892250560754676,31,c3_non-arctic_grass,3.0
14,19.71737205530432,31,c4_grass,3.0
15,1.2742710800883822e-10,31,c3_crop,3.0
16,0.0,31,c3_irrigated,3.0
0,0.5635419828745611,32,not_vegetated,2.0
1,0.0,32,needleleaf_evergreen_temperate_tree,2.0
2,0.0,32,needleleaf_evergreen_boreal_tree,2.0
3,0.0,32,needleleaf_deciduous_boreal_tree,2.0
4,2.466082986427364,32,broadleaf_evergreen_tropical_tree,2.0
5,5.3154531358760355,32,broadleaf_evergreen_temperate_tree,2.0
6,3.0656644185697695,32,broadleaf_deciduous_tropical_tree,2.0
7,7.99035448021505,32,broadleaf_deciduous_temperate_tree,2.0
8,0.0,32,broadleaf_deciduous_boreal_tree,2.0
9,0.0,32,broadleaf_evergreen_shrub,2.0
10,29.706573120170518,32,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,32,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,32,c3_arctic_grass,2.0
13,4.258413199957105,32,c3_non-arctic_grass,2.0
14,39.41638012026876,32,c4_grass,2.0
15,7.04652983850151,32,c3_crop,2.0
16,0.17100671713932114,32,c3_irrigated,2.0
0,2.2960983108895956,33,not_vegetated,2.0
1,0.0,33,needleleaf_evergreen_temperate_tree,2.0
2,0.0,33,needleleaf_evergreen_boreal_tree,2.0
3,0.0,33,needleleaf_deciduous_boreal_tree,2.0
4,29.377555513723102,33,broadleaf_evergreen_tropical_tree,2.0
5,1.3837715368016004,33,broadleaf_evergreen_temperate_tree,2.0
6,10.109615484021326,33,broadleaf_deciduous_tropical_tree,2.0
7,0.4969184759845824,33,broadleaf_deciduous_temperate_tree,2.0
8,0.0,33,broadleaf_deciduous_boreal_tree,2.0
9,0.0,33,broadleaf_evergreen_shrub,2.0
10,0.07756543491030676,33,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,33,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,33,c3_arctic_grass,2.0
13,19.82267440911838,33,c3_non-arctic_grass,2.0
14,35.63380011482299,33,c4_grass,2.0
15,0.4148014083177909,33,c3_crop,2.0
16,0.13328329514105186,33,c3_irrigated,2.0
0,0.0,34,not_vegetated,2.0
1,0.0018625282717338342,34,needleleaf_evergreen_temperate_tree,2.0
2,0.0,34,needleleaf_evergreen_boreal_tree,2.0
3,0.0,34,needleleaf_deciduous_boreal_tree,2.0
4,38.87359744332975,34,broadleaf_evergreen_tropical_tree,2.0
5,0.0036483348302476237,34,broadleaf_evergreen_temperate_tree,2.0
6,1.123254406588264,34,broadleaf_deciduous_tropical_tree,2.0
7,0.0005934186492261347,34,broadleaf_deciduous_temperate_tree,2.0
8,0.0,34,broadleaf_deciduous_boreal_tree,2.0
9,0.0,34,broadleaf_evergreen_shrub,2.0
10,0.0031907744825827667,34,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,34,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,34,c3_arctic_grass,2.0
13,18.652310928443296,34,c3_non-arctic_grass,2.0
14,21.19343807030333,34,c4_grass,2.0
15,12.464149620455322,34,c3_crop,2.0
16,1.187487974221135,34,c3_irrigated,2.0
0,59.71789193094882,35,not_vegetated,3.0
1,0.0,35,needleleaf_evergreen_temperate_tree,3.0
2,0.0,35,needleleaf_evergreen_boreal_tree,3.0
3,0.0,35,needleleaf_deciduous_boreal_tree,3.0
4,0.12475710208204112,35,broadleaf_evergreen_tropical_tree,3.0
5,1.1426918968340805e-09,35,broadleaf_evergreen_temperate_tree,3.0
6,0.02283939324080573,35,broadleaf_deciduous_tropical_tree,3.0
7,0.0,35,broadleaf_deciduous_temperate_tree,3.0
8,0.0,35,broadleaf_deciduous_boreal_tree,3.0
9,0.0,35,broadleaf_evergreen_shrub,3.0
10,18.364017621784516,35,broadleaf_deciduous_temperate_shrub,3.0
11,0.0,35,broadleaf_deciduous_boreal_shrub,3.0
12,0.0,35,c3_arctic_grass,3.0
13,7.804492161152593,35,c3_non-arctic_grass,3.0
14,13.928471103880582,35,c4_grass,3.0
15,0.03753068576796677,35,c3_crop,3.0
16,0.0,35,c3_irrigated,3.0
0,1.2184986521142296,36,not_vegetated,3.0
1,0.0,36,needleleaf_evergreen_temperate_tree,3.0
2,0.0,36,needleleaf_evergreen_boreal_tree,3.0
3,0.0,36,needleleaf_deciduous_boreal_tree,3.0
4,12.814724429238735,36,broadleaf_evergreen_tropical_tree,3.0
5,0.0,36,broadleaf_evergreen_temperate_tree,3.0
6,7.408351304889402,36,broadleaf_deciduous_tropical_tree,3.0
7,0.0,36,broadleaf_deciduous_temperate_tree,3.0
8,0.0,36,broadleaf_deciduous_boreal_tree,3.0
9,0.0,36,broadleaf_evergreen_shrub,3.0
10,0.09543465783899666,36,broadleaf_deciduous_temperate_shrub,3.0
11,0.0,36,broadleaf_deciduous_boreal_shrub,3.0
12,0.0,36,c3_arctic_grass,3.0
13,6.188581678812997,36,c3_non-arctic_grass,3.0
14,69.20787216410642,36,c4_grass,3.0
15,3.066536634701615,36,c3_crop,3.0
16,0.0,36,c3_irrigated,3.0
0,3.047643293285773e-08,37,not_vegetated,2.0
1,0.0,37,needleleaf_evergreen_temperate_tree,2.0
2,0.0,37,needleleaf_evergreen_boreal_tree,2.0
3,0.0,37,needleleaf_deciduous_boreal_tree,2.0
4,17.932188541862544,37,broadleaf_evergreen_tropical_tree,2.0
5,0.24537733469788053,37,broadleaf_evergreen_temperate_tree,2.0
6,1.0556596915023775,37,broadleaf_deciduous_tropical_tree,2.0
7,0.06661009454833733,37,broadleaf_deciduous_temperate_tree,2.0
8,0.0,37,broadleaf_deciduous_boreal_tree,2.0
9,0.0,37,broadleaf_evergreen_shrub,2.0
10,0.4137311157806871,37,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,37,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,37,c3_arctic_grass,2.0
13,34.53922926476813,37,c3_non-arctic_grass,2.0
14,36.870226123657766,37,c4_grass,2.0
15,6.950620030842656,37,c3_crop,2.0
16,1.6897396012126142,37,c3_irrigated,2.0
0,0.0,38,not_vegetated,2.0
1,0.0,38,needleleaf_evergreen_temperate_tree,2.0
2,0.0,38,needleleaf_evergreen_boreal_tree,2.0
3,0.0,38,needleleaf_deciduous_boreal_tree,2.0
4,10.395308091540477,38,broadleaf_evergreen_tropical_tree,2.0
5,0.0,38,broadleaf_evergreen_temperate_tree,2.0
6,0.9559638850235661,38,broadleaf_deciduous_tropical_tree,2.0
7,0.0,38,broadleaf_deciduous_temperate_tree,2.0
8,0.0,38,broadleaf_deciduous_boreal_tree,2.0
9,0.0,38,broadleaf_evergreen_shrub,2.0
10,0.0,38,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,38,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,38,c3_arctic_grass,2.0
13,10.890596021673911,38,c3_non-arctic_grass,2.0
14,45.68788234947745,38,c4_grass,2.0
15,29.62094698362299,38,c3_crop,2.0
16,0.18852054814581543,38,c3_irrigated,2.0
0,0.0,39,not_vegetated,2.0
1,1.8803686940849218e-07,39,needleleaf_evergreen_temperate_tree,2.0
2,0.0,39,needleleaf_evergreen_boreal_tree,2.0
3,0.0,39,needleleaf_deciduous_boreal_tree,2.0
4,12.519859096970094,39,broadleaf_evergreen_tropical_tree,2.0
5,1.2980230667028354,39,broadleaf_evergreen_temperate_tree,2.0
6,1.9928926627774117,39,broadleaf_deciduous_tropical_tree,2.0
7,0.16476034895605174,39,broadleaf_deciduous_temperate_tree,2.0
8,0.0,39,broadleaf_deciduous_boreal_tree,2.0
9,0.0,39,broadleaf_evergreen_shrub,2.0
10,0.004800477833520118,39,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,39,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,39,c3_arctic_grass,2.0
13,34.38779248542241,39,c3_non-arctic_grass,2.0
14,28.166832208163502,39,c4_grass,2.0
15,18.65220870123453,39,c3_crop,2.0
16,4.2676457212564856e-07,39,c3_irrigated,2.0
0,0.4818675202448759,40,not_vegetated,3.0
1,0.0,40,needleleaf_evergreen_temperate_tree,3.0
2,0.0,40,needleleaf_evergreen_boreal_tree,3.0
3,0.0,40,needleleaf_deciduous_boreal_tree,3.0
4,3.7130161965153516,40,broadleaf_evergreen_tropical_tree,3.0
5,0.3474318896344223,40,broadleaf_evergreen_temperate_tree,3.0
6,2.0207507193118435,40,broadleaf_deciduous_tropical_tree,3.0
7,0.2373539133106271,40,broadleaf_deciduous_temperate_tree,3.0
8,0.0,40,broadleaf_deciduous_boreal_tree,3.0
9,0.0,40,broadleaf_evergreen_shrub,3.0
10,31.709700620525656,40,broadleaf_deciduous_temperate_shrub,3.0
11,0.0,40,broadleaf_deciduous_boreal_shrub,3.0
12,0.0,40,c3_arctic_grass,3.0
13,6.056538871912659,40,c3_non-arctic_grass,3.0
14,52.952524390809685,40,c4_grass,3.0
15,2.4307008536958743,40,c3_crop,3.0
16,0.050115024039003135,40,c3_irrigated,3.0
0,8.142533580723921e-08,41,not_vegetated,2.0
1,0.0,41,needleleaf_evergreen_temperate_tree,2.0
2,0.0,41,needleleaf_evergreen_boreal_tree,2.0
3,0.0,41,needleleaf_deciduous_boreal_tree,2.0
4,8.80632693114547,41,broadleaf_evergreen_tropical_tree,2.0
5,3.01279109941222,41,broadleaf_evergreen_temperate_tree,2.0
6,1.7747262275683484,41,broadleaf_deciduous_tropical_tree,2.0
7,0.9762922247041608,41,broadleaf_deciduous_temperate_tree,2.0
8,0.0,41,broadleaf_deciduous_boreal_tree,2.0
9,0.0,41,broadleaf_evergreen_shrub,2.0
10,0.09356593135946145,41,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,41,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,41,c3_arctic_grass,2.0
13,6.65654275410596,41,c3_non-arctic_grass,2.0
14,73.23079687792597,41,c4_grass,2.0
15,5.068360851379972,41,c3_crop,2.0
16,0.046928586863522914,41,c3_irrigated,2.0
0,29.6693568658347,42,not_vegetated,3.0
1,0.0,42,needleleaf_evergreen_temperate_tree,3.0
2,0.0,42,needleleaf_evergreen_boreal_tree,3.0
3,0.0,42,needleleaf_deciduous_boreal_tree,3.0
4,1.628039697828172,42,broadleaf_evergreen_tropical_tree,3.0
5,1.1717022374568842e-07,42,broadleaf_evergreen_temperate_tree,3.0
6,2.2429867911455403e-05,42,broadleaf_deciduous_tropical_tree,3.0
7,4.96141050118637e-10,42,broadleaf_deciduous_temperate_tree,3.0
8,0.0,42,broadleaf_deciduous_boreal_tree,3.0
9,0.0,42,broadleaf_evergreen_shrub,3.0
10,37.97597275356044,42,broadleaf_deciduous_temperate_shrub,3.0
11,0.0,42,broadleaf_deciduous_boreal_shrub,3.0
12,0.0,42,c3_arctic_grass,3.0
13,0.0,42,c3_non-arctic_grass,3.0
14,30.726608135242415,42,c4_grass,3.0
15,0.0,42,c3_crop,3.0
16,0.0,42,c3_irrigated,3.0
0,69.74493508984625,43,not_vegetated,7.0
1,0.0,43,needleleaf_evergreen_temperate_tree,7.0
2,0.0,43,needleleaf_evergreen_boreal_tree,7.0
3,0.0,43,needleleaf_deciduous_boreal_tree,7.0
4,0.0,43,broadleaf_evergreen_tropical_tree,7.0
5,0.09588510232517175,43,broadleaf_evergreen_temperate_tree,7.0
6,0.0,43,broadleaf_deciduous_tropical_tree,7.0
7,0.08326751120228668,43,broadleaf_deciduous_temperate_tree,7.0
8,0.0012906640455825763,43,broadleaf_deciduous_boreal_tree,7.0
9,0.0,43,broadleaf_evergreen_shrub,7.0
10,9.0086900547652,43,broadleaf_deciduous_temperate_shrub,7.0
11,5.386238877816577,43,broadleaf_deciduous_boreal_shrub,7.0
12,2.3737017687878526,43,c3_arctic_grass,7.0
13,12.037861692104238,43,c3_non-arctic_grass,7.0
14,0.0,43,c4_grass,7.0
15,0.24700460733820806,43,c3_crop,7.0
16,0.021124631768597725,43,c3_irrigated,7.0
0,0.00032054698642750706,44,not_vegetated,2.0
1,0.0,44,needleleaf_evergreen_temperate_tree,2.0
2,0.0,44,needleleaf_evergreen_boreal_tree,2.0
3,0.0,44,needleleaf_deciduous_boreal_tree,2.0
4,27.580629469619208,44,broadleaf_evergreen_tropical_tree,2.0
5,0.0,44,broadleaf_evergreen_temperate_tree,2.0
6,59.84082571311108,44,broadleaf_deciduous_tropical_tree,2.0
7,0.0,44,broadleaf_deciduous_temperate_tree,2.0
8,0.0,44,broadleaf_deciduous_boreal_tree,2.0
9,0.0,44,broadleaf_evergreen_shrub,2.0
10,1.9149363739145997e-07,44,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,44,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,44,c3_arctic_grass,2.0
13,1.0962190587250265,44,c3_non-arctic_grass,2.0
14,9.918518800128616,44,c4_grass,2.0
15,1.5634862199360118,44,c3_crop,2.0
16,3.469446951953614e-18,44,c3_irrigated,2.0
0,0.011481141393128863,45,not_vegetated,2.0
1,0.0,45,needleleaf_evergreen_temperate_tree,2.0
2,0.0,45,needleleaf_evergreen_boreal_tree,2.0
3,0.0,45,needleleaf_deciduous_boreal_tree,2.0
4,12.069487524943398,45,broadleaf_evergreen_tropical_tree,2.0
5,0.0,45,broadleaf_evergreen_temperate_tree,2.0
6,14.45958541750295,45,broadleaf_deciduous_tropical_tree,2.0
7,0.0,45,broadleaf_deciduous_temperate_tree,2.0
8,0.0,45,broadleaf_deciduous_boreal_tree,2.0
9,0.0,45,broadleaf_evergreen_shrub,2.0
10,0.001873243838365588,45,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,45,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,45,c3_arctic_grass,2.0
13,6.151246464602291,45,c3_non-arctic_grass,2.0
14,63.23911427684748,45,c4_grass,2.0
15,4.016091366407818,45,c3_crop,2.0
16,0.051120564464443574,45,c3_irrigated,2.0
0,7.460742033311253,46,not_vegetated,2.0
1,0.0,46,needleleaf_evergreen_temperate_tree,2.0
2,0.0,46,needleleaf_evergreen_boreal_tree,2.0
3,0.0,46,needleleaf_deciduous_boreal_tree,2.0
4,5.01462997174053,46,broadleaf_evergreen_tropical_tree,2.0
5,0.0,46,broadleaf_evergreen_temperate_tree,2.0
6,0.7903503619430522,46,broadleaf_deciduous_tropical_tree,2.0
7,0.0,46,broadleaf_deciduous_temperate_tree,2.0
8,0.0,46,broadleaf_deciduous_boreal_tree,2.0
9,0.0,46,broadleaf_evergreen_shrub,2.0
10,12.66866309782765,46,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,46,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,46,c3_arctic_grass,2.0
13,0.03565319322609269,46,c3_non-arctic_grass,2.0
14,74.02473388551921,46,c4_grass,2.0
15,0.005227456432188858,46,c3_crop,2.0
16,0.0,46,c3_irrigated,2.0
0,0.07874129146340003,47,not_vegetated,2.0
1,0.0,47,needleleaf_evergreen_temperate_tree,2.0
2,0.0,47,needleleaf_evergreen_boreal_tree,2.0
3,0.0,47,needleleaf_deciduous_boreal_tree,2.0
4,27.834544601259488,47,broadleaf_evergreen_tropical_tree,2.0
5,0.0,47,broadleaf_evergreen_temperate_tree,2.0
6,7.5844837656486614,47,broadleaf_deciduous_tropical_tree,2.0
7,0.0,47,broadleaf_deciduous_temperate_tree,2.0
8,0.0,47,broadleaf_deciduous_boreal_tree,2.0
9,0.0,47,broadleaf_evergreen_shrub,2.0
10,0.00818879413940199,47,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,47,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,47,c3_arctic_grass,2.0
13,8.603474895606157,47,c3_non-arctic_grass,2.0
14,53.512553757141134,47,c4_grass,2.0
15,2.378012894741744,47,c3_crop,2.0
16,0.0,47,c3_irrigated,2.0
0,4.406466878587466e-17,48,not_vegetated,2.0
1,0.0,48,needleleaf_evergreen_temperate_tree,2.0
2,0.0,48,needleleaf_evergreen_boreal_tree,2.0
3,0.0,48,needleleaf_deciduous_boreal_tree,2.0
4,37.24515241579289,48,broadleaf_evergreen_tropical_tree,2.0
5,0.0,48,broadleaf_evergreen_temperate_tree,2.0
6,45.81930178248332,48,broadleaf_deciduous_tropical_tree,2.0
7,0.0,48,broadleaf_deciduous_temperate_tree,2.0
8,0.0,48,broadleaf_deciduous_boreal_tree,2.0
9,0.0,48,broadleaf_evergreen_shrub,2.0
10,0.0,48,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,48,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,48,c3_arctic_grass,2.0
13,1.093515207426826,48,c3_non-arctic_grass,2.0
14,13.382988051183283,48,c4_grass,2.0
15,2.459042543113661,48,c3_crop,2.0
16,2.4424906541753444e-15,48,c3_irrigated,2.0
0,0.0,49,not_vegetated,2.0
1,0.0,49,needleleaf_evergreen_temperate_tree,2.0
2,0.0,49,needleleaf_evergreen_boreal_tree,2.0
3,0.0,49,needleleaf_deciduous_boreal_tree,2.0
4,9.650950795682625,49,broadleaf_evergreen_tropical_tree,2.0
5,0.0,49,broadleaf_evergreen_temperate_tree,2.0
6,3.152046774296767,49,broadleaf_deciduous_tropical_tree,2.0
7,0.0,49,broadleaf_deciduous_temperate_tree,2.0
8,0.0,49,broadleaf_deciduous_boreal_tree,2.0
9,0.0,49,broadleaf_evergreen_shrub,2.0
10,0.0006790268711829557,49,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,49,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,49,c3_arctic_grass,2.0
13,0.0021459047420592722,49,c3_non-arctic_grass,2.0
14,53.63261481523239,49,c4_grass,2.0
15,30.72733493182844,49,c3_crop,2.0
16,0.6504304727903678,49,c3_irrigated,2.0
0,0.018154763845086196,50,not_vegetated,2.0
1,0.0039057444653391553,50,needleleaf_evergreen_temperate_tree,2.0
2,0.0,50,needleleaf_evergreen_boreal_tree,2.0
3,0.0,50,needleleaf_deciduous_boreal_tree,2.0
4,11.631690304124454,50,broadleaf_evergreen_tropical_tree,2.0
5,0.0,50,broadleaf_evergreen_temperate_tree,2.0
6,2.783435031791758,50,broadleaf_deciduous_tropical_tree,2.0
7,0.0,50,broadleaf_deciduous_temperate_tree,2.0
8,0.0,50,broadleaf_deciduous_boreal_tree,2.0
9,0.0,50,broadleaf_evergreen_shrub,2.0
10,0.0008307663517713092,50,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,50,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,50,c3_arctic_grass,2.0
13,0.0,50,c3_non-arctic_grass,2.0
14,83.47136923742453,50,c4_grass,2.0
15,2.090614151997073,50,c3_crop,2.0
16,0.0,50,c3_irrigated,2.0
0,0.006222183413140483,51,not_vegetated,2.0
1,0.0,51,needleleaf_evergreen_temperate_tree,2.0
2,0.0,51,needleleaf_evergreen_boreal_tree,2.0
3,0.0,51,needleleaf_deciduous_boreal_tree,2.0
4,13.18119139237821,51,broadleaf_evergreen_tropical_tree,2.0
5,0.0,51,broadleaf_evergreen_temperate_tree,2.0
6,16.69333617529131,51,broadleaf_deciduous_tropical_tree,2.0
7,0.0,51,broadleaf_deciduous_temperate_tree,2.0
8,0.0,51,broadleaf_deciduous_boreal_tree,2.0
9,0.0,51,broadleaf_evergreen_shrub,2.0
10,0.0003048173257200786,51,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,51,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,51,c3_arctic_grass,2.0
13,7.818540335826337,51,c3_non-arctic_grass,2.0
14,55.05828327889967,51,c4_grass,2.0
15,7.2421218168656,51,c3_crop,2.0
16,0.0,51,c3_irrigated,2.0
0,7.859841557576457,52,not_vegetated,2.0
1,9.381152610810371e-24,52,needleleaf_evergreen_temperate_tree,2.0
2,0.0,52,needleleaf_evergreen_boreal_tree,2.0
3,0.0,52,needleleaf_deciduous_boreal_tree,2.0
4,4.626039341593466,52,broadleaf_evergreen_tropical_tree,2.0
5,0.0,52,broadleaf_evergreen_temperate_tree,2.0
6,0.5213969774001079,52,broadleaf_deciduous_tropical_tree,2.0
7,0.0,52,broadleaf_deciduous_temperate_tree,2.0
8,0.0,52,broadleaf_deciduous_boreal_tree,2.0
9,0.0,52,broadleaf_evergreen_shrub,2.0
10,45.042353969168666,52,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,52,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,52,c3_arctic_grass,2.0
13,0.014458188059808547,52,c3_non-arctic_grass,2.0
14,39.894933992663944,52,c4_grass,2.0
15,0.04097639739290856,52,c3_crop,2.0
16,0.0,52,c3_irrigated,2.0
0,20.394324829926394,53,not_vegetated,3.0
1,0.0,53,needleleaf_evergreen_temperate_tree,3.0
2,0.0,53,needleleaf_evergreen_boreal_tree,3.0
3,0.0,53,needleleaf_deciduous_boreal_tree,3.0
4,4.673641216678539,53,broadleaf_evergreen_tropical_tree,3.0
5,3.556930738835007e-08,53,broadleaf_evergreen_temperate_tree,3.0
6,1.3990076889569552,53,broadleaf_deciduous_tropical_tree,3.0
7,5.920272591608544e-09,53,broadleaf_deciduous_temperate_tree,3.0
8,0.0,53,broadleaf_deciduous_boreal_tree,3.0
9,0.0,53,broadleaf_evergreen_shrub,3.0
10,18.347214303175292,53,broadleaf_deciduous_temperate_shrub,3.0
11,0.0,53,broadleaf_deciduous_boreal_shrub,3.0
12,0.0,53,c3_arctic_grass,3.0
13,24.99981728217582,53,c3_non-arctic_grass,3.0
14,25.509779790908187,53,c4_grass,3.0
15,4.676214846688968,53,c3_crop,3.0
16,2.7640443763416204e-13,53,c3_irrigated,3.0
0,6.799691401493391e-06,54,not_vegetated,2.0
1,-8.673617379884035e-19,54,needleleaf_evergreen_temperate_tree,2.0
2,0.0,54,needleleaf_evergreen_boreal_tree,2.0
3,0.0,54,needleleaf_deciduous_boreal_tree,2.0
4,10.784379919793949,54,broadleaf_evergreen_tropical_tree,2.0
5,0.0,54,broadleaf_evergreen_temperate_tree,2.0
6,18.31290823609422,54,broadleaf_deciduous_tropical_tree,2.0
7,0.0,54,broadleaf_deciduous_temperate_tree,2.0
8,0.0,54,broadleaf_deciduous_boreal_tree,2.0
9,0.0,54,broadleaf_evergreen_shrub,2.0
10,2.4224696901220533e-11,54,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,54,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,54,c3_arctic_grass,2.0
13,0.23803497312938404,54,c3_non-arctic_grass,2.0
14,66.96272252563755,54,c4_grass,2.0
15,3.7019475456292685,54,c3_crop,2.0
16,0.0,54,c3_irrigated,2.0
0,0.0,55,not_vegetated,2.0
1,0.0038900989755496313,55,needleleaf_evergreen_temperate_tree,2.0
2,0.0,55,needleleaf_evergreen_boreal_tree,2.0
3,0.0,55,needleleaf_deciduous_boreal_tree,2.0
4,32.27525473121123,55,broadleaf_evergreen_tropical_tree,2.0
5,0.0,55,broadleaf_evergreen_temperate_tree,2.0
6,3.1462456634250557,55,broadleaf_deciduous_tropical_tree,2.0
7,0.0,55,broadleaf_deciduous_temperate_tree,2.0
8,0.0,55,broadleaf_deciduous_boreal_tree,2.0
9,0.0,55,broadleaf_evergreen_shrub,2.0
10,0.0065881120142862425,55,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,55,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,55,c3_arctic_grass,2.0
13,5.078462753926295,55,c3_non-arctic_grass,2.0
14,49.25619322146572,55,c4_grass,2.0
15,9.639581351572463,55,c3_crop,2.0
16,0.24216438225754477,55,c3_irrigated,2.0
0,0.59217585587866,56,not_vegetated,2.0
1,0.0,56,needleleaf_evergreen_temperate_tree,2.0
2,0.0,56,needleleaf_evergreen_boreal_tree,2.0
